latest.cost.attendance.academic_year,latest.cost.tuition.in_state,latest.cost.tuition.out_of_state,latest.admissions.sat_scores.25th_percentile.critical_reading,latest.admissions.sat_scores.25th_percentile.math,latest.admissions.sat_scores.75th_percentile.critical_reading,latest.admissions.sat_scores.75th_percentile.math,latest.admissions.sat_scores.average.overall,latest.admissions.act_scores.25th_percentile.cumulative,latest.admissions.act_scores.75th_percentile.cumulative,latest.admissions.act_scores.midpoint.cumulative,school.name,school.city,school.state,school.region_id,school.degrees_awarded.predominant,school.degrees_awarded.highest
25555.0,11346.0,17426.0,540.0,520.0,620.0,610.0,1150.0,,,22.0,Fitchburg State University,Fitchburg,MA,Northeast,Bachelor,Graduate
27413.0,11920.0,18000.0,570.0,530.0,650.0,630.0,1180.0,,,29.0,Framingham State University,Framingham,MA,Northeast,Bachelor,Graduate
30406.0,18906.0,18906.0,,,,,,,,,Benjamin Franklin Cummings Institute of Technology,Boston,MA,Northeast,Certificate,Bachelor
42446.0,30700.0,30700.0,580.0,550.0,695.0,660.0,1265.0,25.0,31.0,27.0,Gordon College,Wenham,MA,Northeast,Bachelor,Graduate
14762.0,5810.0,11930.0,,,,,,,,,Greenfield Community College,Greenfield,MA,Northeast,Associate,Associate
74195.0,58896.0,58896.0,,,,,,,,,Hampshire College,Amherst,MA,Northeast,Bachelor,Bachelor
85540.0,61676.0,61676.0,740.0,770.0,780.0,800.0,1553.0,34.0,36.0,35.0,Harvard University,Cambridge,MA,Northeast,Bachelor,Graduate
41282.0,22490.0,22490.0,,,,,,,,,Hellenic College-Holy Cross Greek Orthodox School of Theology,Brookline,MA,Northeast,Bachelor,Graduate
80334.0,64500.0,64500.0,630.0,610.0,710.0,700.0,1353.0,27.0,32.0,30.0,College of the Holy Cross,Worcester,MA,Northeast,Bachelor,Bachelor
15043.0,5988.0,10932.0,,,,,,,,,Holyoke Community College,Holyoke,MA,Northeast,Associate,Associate
42434.0,27040.0,27040.0,530.0,500.0,598.0,560.0,1100.0,,,27.0,Lasell University,Newton,MA,Northeast,Bachelor,Graduate
51538.0,34256.0,34256.0,,,,,,,,,Lesley University,Cambridge,MA,Northeast,Bachelor,Graduate
72450.0,55275.0,55275.0,,,,,,,,,Longy School of Music of Bard College,Cambridge,MA,Northeast,Certificate,Graduate
30786.0,16966.0,36264.0,590.0,590.0,680.0,690.0,1285.0,25.0,32.0,29.0,University of Massachusetts-Lowell,Lowell,MA,Northeast,Bachelor,Graduate
34549.0,17772.0,40449.0,650.0,660.0,730.0,770.0,1423.0,30.0,33.0,31.0,University of Massachusetts-Amherst,Amherst,MA,Northeast,Bachelor,Graduate
30544.0,15908.0,38125.0,540.0,530.0,650.0,640.0,1194.0,22.0,29.0,27.0,University of Massachusetts-Boston,Boston,MA,Northeast,Bachelor,Graduate
14185.0,5856.0,10800.0,,,,,,,,,Massachusetts Bay Community College,Wellesley Hills,MA,Northeast,Associate,Associate
65022.0,40530.0,40530.0,570.0,590.0,678.0,738.0,1269.0,26.0,30.0,27.0,Massachusetts College of Pharmacy and Health Sciences,Boston,MA,Northeast,Bachelor,Graduate
34239.0,15400.0,43400.0,,,,,,,,,Massachusetts College of Art and Design,Boston,MA,Northeast,Bachelor,Graduate
82730.0,62396.0,62396.0,740.0,780.0,780.0,800.0,1560.0,34.0,36.0,,Massachusetts Institute of Technology,Cambridge,MA,Northeast,Bachelor,Graduate
31367.0,11420.0,23722.0,,,,,,,,,Massachusetts Maritime Academy,Buzzards Bay,MA,Northeast,Bachelor,Graduate
14904.0,5376.0,10320.0,,,,,,,,,Massasoit Community College,Brockton,MA,Northeast,Associate,Associate
70038.0,53962.0,53962.0,,,,,,,,,Merrimack College,North Andover,MA,Northeast,Bachelor,Graduate
10342.0,6048.0,12120.0,,,,,,,,,Middlesex Community College,Bedford,MA,Northeast,Associate,Associate
58616.0,40690.0,40690.0,,,,,,,,,Montserrat College of Art,Beverly,MA,Northeast,Bachelor,Bachelor
84926.0,67018.0,67018.0,710.0,670.0,760.0,770.0,1463.0,32.0,35.0,33.0,Mount Holyoke College,South Hadley,MA,Northeast,Bachelor,Graduate
15487.0,6160.0,11080.0,,,,,,,,,Mount Wachusett Community College,Gardner,MA,Northeast,Associate,Associate
81277.0,60750.0,60750.0,,,,,,,,,The New England Conservatory of Music,Boston,MA,Northeast,Bachelor,Graduate
58310.0,42705.0,42705.0,528.0,500.0,623.0,613.0,1140.0,,,23.0,Nichols College,Dudley,MA,Northeast,Bachelor,Graduate
26026.0,12436.0,21381.0,,,,,,,,,Massachusetts College of Liberal Arts,North Adams,MA,Northeast,Bachelor,Graduate
15896.0,5352.0,10920.0,,,,,,,,,North Shore Community College,Danvers,MA,Northeast,Associate,Associate
84641.0,66162.0,66162.0,710.0,730.0,760.0,780.0,1497.0,33.0,35.0,34.0,Northeastern University,Boston,MA,Northeast,Bachelor,Graduate
13201.0,6732.0,12516.0,,,,,,,,,Northern Essex Community College,Haverhill,MA,Northeast,Associate,Associate
54027.0,43325.0,43325.0,,,,,,,,,College of Our Lady of the Elms,Chicopee,MA,Northeast,Bachelor,Graduate
22528.0,8938.0,8938.0,,,,,,,,,Quincy College,Quincy,MA,Northeast,Associate,Bachelor
15921.0,6262.0,11206.0,,,,,,,,,Quinsigamond Community College,Worcester,MA,Northeast,Associate,Associate
65546.0,49680.0,49680.0,,,,,,,,,Regis College,Weston,MA,Northeast,Bachelor,Graduate
16621.0,6024.0,11328.0,,,,,,,,,Roxbury Community College,Roxbury Crossing,MA,Northeast,Associate,Associate
28291.0,12338.0,19531.0,,,,,,,,,Salem State University,Salem,MA,Northeast,Bachelor,Graduate
63460.0,46874.0,46874.0,620.0,600.0,700.0,690.0,1316.0,26.0,34.0,29.0,Simmons University,Boston,MA,Northeast,Bachelor,Graduate
85262.0,68780.0,68780.0,,,,,,,,,Simon's Rock at Bard College,Barrytown,NY,Northeast,Associate,Bachelor
86030.0,65178.0,65178.0,720.0,700.0,760.0,780.0,1500.0,32.0,35.0,33.0,Smith College,Northampton,MA,Northeast,Bachelor,Graduate
60729.0,45174.0,45174.0,570.0,510.0,690.0,640.0,1275.0,27.0,29.0,27.0,Springfield College,Springfield,MA,Northeast,Bachelor,Graduate
14971.0,5904.0,11112.0,,,,,,,,,Springfield Technical Community College,Springfield,MA,Northeast,Associate,Associate
33485.0,15612.0,32567.0,530.0,520.0,640.0,630.0,1182.0,26.0,30.0,23.0,University of Massachusetts-Dartmouth,North Dartmouth,MA,Northeast,Bachelor,Graduate
72714.0,57490.0,57490.0,,,,,,,,,Stonehill College,Easton,MA,Northeast,Bachelor,Graduate
65281.0,47550.0,47550.0,550.0,540.0,670.0,630.0,1216.0,24.0,28.0,26.0,Suffolk University,Boston,MA,Northeast,Bachelor,Graduate
88300.0,70704.0,70704.0,720.0,750.0,770.0,790.0,1513.0,33.0,35.0,34.0,Tufts University,Medford,MA,Northeast,Bachelor,Graduate
86290.0,67176.0,67176.0,730.0,730.0,770.0,790.0,1520.0,33.0,35.0,33.0,Wellesley College,Wellesley,MA,Northeast,Bachelor,Bachelor
61096.0,42884.0,42884.0,560.0,550.0,660.0,660.0,1229.0,27.0,31.0,28.0,Wentworth Institute of Technology,Boston,MA,Northeast,Bachelor,Graduate
60262.0,47820.0,47820.0,540.0,550.0,650.0,650.0,1192.0,21.0,28.0,28.0,Western New England University,Springfield,MA,Northeast,Bachelor,Graduate
27649.0,12179.0,18259.0,,,,,,,,20.0,Westfield State University,Westfield,MA,Northeast,Bachelor,Graduate
79311.0,63960.0,63960.0,640.0,580.0,720.0,670.0,1308.0,29.0,33.0,30.0,Wheaton College (Massachusetts),Norton,MA,Northeast,Bachelor,Bachelor
84860.0,68560.0,68560.0,740.0,750.0,780.0,790.0,1533.0,34.0,35.0,,Williams College,Williamstown,MA,Northeast,Bachelor,Graduate
78679.0,60965.0,60965.0,,,,,,,,,Worcester Polytechnic Institute,Worcester,MA,Northeast,Bachelor,Graduate
22874.0,11786.0,17866.0,533.0,493.0,665.0,618.0,1150.0,,,24.0,Worcester State University,Worcester,MA,Northeast,Bachelor,Graduate
56003.0,41684.0,41684.0,443.0,430.0,580.0,560.0,1034.0,21.0,27.0,22.0,Adrian College,Adrian,MI,Midwest,Bachelor,Graduate
69986.0,56950.0,56950.0,,,,,,,,,Albion College,Albion,MI,Midwest,Bachelor,Bachelor
63650.0,49552.0,49552.0,,,,,,,,,Alma College,Alma,MI,Midwest,Bachelor,Graduate
12246.0,5250.0,8010.0,,,,,,,,,Alpena Community College,Alpena,MI,Midwest,Associate,Bachelor
45218.0,35056.0,35056.0,520.0,470.0,660.0,630.0,1150.0,20.0,26.0,24.0,Andrews University,Berrien Springs,MI,Midwest,Bachelor,Graduate
51652.0,40218.0,40218.0,470.0,440.0,590.0,550.0,1025.0,20.0,26.0,23.0,Aquinas College,Grand Rapids,MI,Midwest,Bachelor,Graduate
24526.0,13000.0,13000.0,500.0,460.0,600.0,560.0,1080.0,,,,Baker College,Owosso,MI,Midwest,Bachelor,Graduate
19020.0,5712.0,10528.0,,,,,,,,,Bay de Noc Community College,Escanaba,MI,Midwest,Associate,Associate
54222.0,39350.0,39350.0,550.0,533.0,660.0,670.0,1233.0,24.0,30.0,27.0,Calvin University,Grand Rapids,MI,Midwest,Bachelor,Graduate
21852.0,15645.0,15645.0,,,,,,,,,Carnegie Institute,Troy,MI,Midwest,Certificate,Certificate
30681.0,14760.0,14760.0,490.0,470.0,610.0,590.0,1091.0,21.0,27.0,23.0,Central Michigan University,Mount Pleasant,MI,Midwest,Bachelor,Graduate
15460.0,6845.0,11460.0,,,,,,,,,Mott Community College,Flint,MI,Midwest,Associate,Associate
39718.0,26102.0,26102.0,,,,,,,,19.0,Cleary University,Howell,MI,Midwest,Bachelor,Graduate
51853.0,35410.0,35410.0,,,,,,,,21.0,Concordia University Ann Arbor,Ann Arbor,MI,Midwest,Bachelor,Graduate
66014.0,53350.0,53350.0,,,,,,,,,College for Creative Studies,Detroit,MI,Midwest,Bachelor,Graduate
37319.0,24466.0,24466.0,,,,,,,,,Davenport University,Grand Rapids,MI,Midwest,Bachelor,Graduate
13541.0,4820.0,7880.0,,,,,,,,,Delta College,University Center,MI,Midwest,Associate,Associate
29172.0,17943.0,17943.0,,,,,,,,,Universal Technical Institute-Canton,Canton,MI,Midwest,Certificate,Associate
42211.0,32946.0,32946.0,520.0,510.0,630.0,630.0,1134.0,22.0,28.0,26.0,University of Detroit Mercy,Detroit,MI,Midwest,Bachelor,Graduate
34227.0,16990.0,16990.0,,,,,,,,,Dorsey College,Madison Heights,MI,Midwest,Certificate,Associate
29640.0,16240.0,16240.0,480.0,440.0,600.0,570.0,1066.0,18.0,27.0,22.0,Eastern Michigan University,Ypsilanti,MI,Midwest,Bachelor,Graduate
27048.0,14778.0,14778.0,460.0,430.0,570.0,550.0,1012.0,20.0,24.0,23.0,Ferris State University,Big Rapids,MI,Midwest,Bachelor,Graduate
17124.0,4176.0,6624.0,,,,,,,,,Glen Oaks Community College,Centreville,MI,Midwest,Associate,Associate
61250.0,48470.0,48470.0,580.0,580.0,660.0,670.0,1251.0,26.0,30.0,28.0,Kettering University,Flint,MI,Midwest,Bachelor,Graduate
14456.0,4800.0,7530.0,,,,,,,,,Gogebic Community College,Ironwood,MI,Midwest,Associate,Associate
26166.0,18690.0,18690.0,,,,,,,,,Grace Christian University,Wyoming,MI,Midwest,Bachelor,Graduate
42043.0,23000.0,23000.0,,,,,,,,23.0,Cornerstone University,Grand Rapids,MI,Midwest,Bachelor,Graduate
15658.0,4179.0,12219.0,,,,,,,,,Grand Rapids Community College,Grand Rapids,MI,Midwest,Associate,Associate
28367.0,15140.0,21548.0,480.0,460.0,600.0,590.0,1074.0,22.0,30.0,,Grand Valley State University,Allendale,MI,Midwest,Bachelor,Graduate
30311.0,19520.0,19520.0,,,,,,,,,Great Lakes Christian College,Lansing,MI,Midwest,Bachelor,Bachelor
11784.0,3568.0,7816.0,,,,,,,,,Henry Ford College,Dearborn,MI,Midwest,Certificate,Bachelor
55646.0,41970.0,41970.0,550.0,550.0,670.0,670.0,1249.0,25.0,31.0,28.0,Hope College,Holland,MI,Midwest,Bachelor,Bachelor
18708.0,7350.0,10200.0,,,,,,,,,Jackson College,Jackson,MI,Midwest,Certificate,Bachelor
74208.0,61050.0,61050.0,590.0,580.0,700.0,680.0,1280.0,20.0,29.0,27.0,Kalamazoo College,Kalamazoo,MI,Midwest,Bachelor,Bachelor
11386.0,4144.0,9094.0,,,,,,,,,Kalamazoo Valley Community College,Kalamazoo,MI,Midwest,Associate,Associate
12420.0,4118.0,8282.0,,,,,,,,,Kellogg Community College,Battle Creek,MI,Midwest,Associate,Associate
15990.0,5190.0,9870.0,,,,,,,,,Kirtland Community College,Grayling,MI,Midwest,Associate,Associate
15917.0,5445.0,7755.0,,,,,,,,,Lake Michigan College,Benton Harbor,MI,Midwest,Associate,Associate
27154.0,14890.0,14890.0,,,,,,,,23.0,Lake Superior State University,Sault Ste Marie,MI,Midwest,Bachelor,Bachelor
13013.0,4100.0,11300.0,,,,,,,,,Lansing Community College,Lansing,MI,Midwest,Associate,Associate
58166.0,44760.0,44760.0,,,,,,,,,Lawrence Technological University,Southfield,MI,Midwest,Bachelor,Graduate
11912.0,3660.0,8370.0,,,,,,,,,Macomb Community College,Warren,MI,Midwest,Associate,Associate
41038.0,28440.0,28440.0,460.0,420.0,540.0,540.0,980.0,,,23.0,Madonna University,Livonia,MI,Midwest,Bachelor,Graduate
41787.0,29196.0,29196.0,,,,,,,,,Rochester Christian University,Rochester Hills,MI,Midwest,Bachelor,Graduate
34654.0,17736.0,60946.0,680.0,680.0,750.0,780.0,1465.0,31.0,34.0,,University of Michigan-Ann Arbor,Ann Arbor,MI,Midwest,Bachelor,Graduate
32198.0,16458.0,43842.0,590.0,590.0,680.0,680.0,1269.0,25.0,31.0,26.0,Michigan State University,East Lansing,MI,Midwest,Bachelor,Graduate
34152.0,19123.0,42988.0,570.0,560.0,680.0,670.0,1258.0,25.0,31.0,28.0,Michigan Technological University,Houghton,MI,Midwest,Bachelor,Graduate
24040.0,15640.0,32896.0,500.0,490.0,625.0,630.0,1115.0,24.0,28.0,25.0,University of Michigan-Dearborn,Dearborn,MI,Midwest,Bachelor,Graduate
20915.0,14704.0,28320.0,500.0,470.0,633.0,610.0,1102.0,19.0,24.0,25.0,University of Michigan-Flint,Flint,MI,Midwest,Bachelor,Graduate
17703.0,6132.0,10864.0,,,,,,,,,Mid Michigan College,Harrison,MI,Midwest,Associate,Associate
10465.0,4759.0,8267.0,,,,,,,,,Monroe County Community College,Monroe,MI,Midwest,Associate,Associate
12702.0,4662.0,10362.0,,,,,,,,,Montcalm Community College,Sidney,MI,Midwest,Associate,Associate
12178.0,7250.0,16010.0,,,,,,,,,Muskegon Community College,Muskegon,MI,Midwest,Associate,Associate
19219.0,5430.0,10590.0,,,,,,,,,North Central Michigan College,Petoskey,MI,Midwest,Associate,Associate
27841.0,14277.0,19773.0,,,,,,,,,Northern Michigan University,Marquette,MI,Midwest,Bachelor,Graduate
13753.0,5860.0,13476.0,,,,,,,,,Northwestern Michigan College,Traverse City,MI,Midwest,Associate,Bachelor
48780.0,34400.0,34400.0,,,,,,,,,Northwood University,Midland,MI,Midwest,Bachelor,Graduate
12353.0,3020.0,5560.0,,,,,,,,,Oakland Community College,Auburn Hills,MI,Midwest,Associate,Associate
25182.0,15262.0,23188.0,540.0,490.0,640.0,590.0,1120.0,,,25.0,Oakland University,Rochester Hills,MI,Midwest,Bachelor,Graduate
47069.0,34068.0,34068.0,,,,,,,,21.0,The University of Olivet,Olivet,MI,Midwest,Bachelor,Graduate
38366.0,27660.0,27660.0,,,,,,,,,Kuyper College,Grand Rapids,MI,Midwest,Bachelor,Bachelor
41915.0,24120.0,24120.0,,,,,,,,,Sacred Heart Major Seminary,Detroit,MI,Midwest,Certificate,Graduate
24936.0,12930.0,30450.0,480.0,440.0,600.0,570.0,1052.0,18.0,26.0,22.0,Saginaw Valley State University,University Center,MI,Midwest,Bachelor,Graduate
12048.0,4736.0,8142.0,,,,,,,,,Schoolcraft Community College District,Livonia,MI,Midwest,Associate,Bachelor
44449.0,30778.0,30778.0,413.0,393.0,528.0,545.0,954.0,16.0,23.0,,Siena Heights University,Adrian,MI,Midwest,Bachelor,Graduate
14391.0,5212.0,12150.0,,,,,,,,,St Clair County Community College,Port Huron,MI,Midwest,Associate,Associate
15589.0,6417.0,8394.0,,,,,,,,,Southwestern Michigan College,Dowagiac,MI,Midwest,Associate,Associate
44703.0,34014.0,34014.0,540.0,470.0,630.0,610.0,1170.0,,,,Spring Arbor University,Spring Arbor,MI,Midwest,Bachelor,Graduate
11826.0,2736.0,6504.0,,,,,,,,,Washtenaw Community College,Ann Arbor,MI,Midwest,Certificate,Associate
15401.0,3112.0,4067.0,,,,,,,,,Wayne County Community College District,Detroit,MI,Midwest,Associate,Associate
27350.0,15190.0,32037.0,540.0,520.0,640.0,630.0,1156.0,23.0,29.0,25.0,Wayne State University,Detroit,MI,Midwest,Bachelor,Graduate
10637.0,4470.0,8820.0,,,,,,,,,West Shore Community College,Scottville,MI,Midwest,Associate,Associate
29237.0,15252.0,19034.0,,,,,,,,24.0,Western Michigan University,Kalamazoo,MI,Midwest,Bachelor,Graduate
33874.0,18680.0,18680.0,,,,,,,,,Academy College,Bloomington,MN,Midwest,Bachelor,Bachelor
18698.0,6236.0,6236.0,,,,,,,,,Alexandria Technical & Community College,Alexandria,MN,Midwest,Associate,Associate
22247.0,6267.0,6267.0,,,,,,,,,Anoka Technical College,Anoka,MN,Midwest,Certificate,Associate
21068.0,5682.0,5682.0,,,,,,,,,Anoka-Ramsey Community College,Coon Rapids,MN,Midwest,Associate,Associate
62303.0,45452.0,45452.0,,,,,,,,21.0,Augsburg University,Minneapolis,MN,Midwest,Bachelor,Graduate
14442.0,6298.0,6298.0,,,,,,,,,Riverland Community College,Austin,MN,Midwest,Certificate,Associate
16905.0,6254.0,6254.0,,,,,,,,,Northwest Technical College,Bemidji,MN,Midwest,Certificate,Associate
22744.0,10237.0,10237.0,,,,,1090.0,18.0,24.0,22.0,Bemidji State University,Bemidji,MN,Midwest,Bachelor,Graduate
41013.0,31360.0,31360.0,550.0,490.0,580.0,600.0,1150.0,21.0,26.0,,Bethany Lutheran College,Mankato,MN,Midwest,Bachelor,Graduate
58569.0,44226.0,44226.0,610.0,580.0,650.0,650.0,1249.0,22.0,28.0,24.0,Bethel University,Saint Paul,MN,Midwest,Bachelor,Graduate
19543.0,6249.0,6249.0,,,,,,,,,Central Lakes College-Brainerd,Brainerd,MN,Midwest,Associate,Associate
84893.0,68892.0,68892.0,720.0,730.0,770.0,790.0,1517.0,32.0,34.0,33.0,Carleton College,Northfield,MN,Midwest,Bachelor,Bachelor
45942.0,31170.0,31170.0,,,,,1190.0,21.0,26.0,23.0,Concordia College at Moorhead,Moorhead,MN,Midwest,Bachelor,Graduate
37239.0,25600.0,25600.0,,,,,,,,,Concordia University-Saint Paul,Saint Paul,MN,Midwest,Bachelor,Graduate
18552.0,6679.0,6679.0,,,,,,,,,Dakota County Technical College,Rosemount,MN,Midwest,Associate,Associate
29250.0,18120.0,18120.0,,,,,1090.0,21.0,28.0,24.0,Martin Luther College,New Ulm,MN,Midwest,Bachelor,Graduate
19723.0,5785.0,5785.0,,,,,,,,,Lake Superior College,Duluth,MN,Midwest,Associate,Associate
17194.0,5908.0,5908.0,,,,,,,,,Minnesota State Community and Technical College,Fergus Falls,MN,Midwest,Associate,Associate
17408.0,6491.0,6491.0,,,,,,,,,Minnesota West Community and Technical College,Granite Falls,MN,Midwest,Certificate,Associate
67613.0,56076.0,56076.0,,,,,1290.0,24.0,30.0,29.0,Gustavus Adolphus College,Saint Peter,MN,Midwest,Bachelor,Bachelor
58110.0,50004.0,50004.0,568.0,565.0,728.0,663.0,1160.0,19.0,28.0,23.0,Hamline University,Saint Paul,MN,Midwest,Bachelor,Graduate
16032.0,5940.0,5940.0,,,,,,,,,Hennepin Technical College,Brooklyn Park,MN,Midwest,Certificate,Associate
16346.0,6022.0,6022.0,,,,,,,,,Minnesota North College,Hibbing,MN,Midwest,Associate,Associate
17103.0,6146.0,6146.0,,,,,,,,,Inver Hills Community College,Inver Grove Heights,MN,Midwest,Associate,Associate
82991.0,68104.0,68104.0,680.0,670.0,750.0,760.0,1440.0,30.0,34.0,31.0,Macalester College,Saint Paul,MN,Midwest,Bachelor,Bachelor
15401.0,6146.0,6146.0,,,,,,,,,South Central College,North Mankato,MN,Midwest,Associate,Associate
23995.0,9572.0,18942.0,,,,,1150.0,21.0,25.0,22.0,Minnesota State University-Mankato,Mankato,MN,Midwest,Bachelor,Graduate
25172.0,9840.0,9840.0,,,,,1020.0,16.0,21.0,,Metropolitan State University,Saint Paul,MN,Midwest,Bachelor,Graduate
30061.0,17214.0,38362.0,640.0,660.0,730.0,770.0,1362.0,26.0,31.0,30.0,University of Minnesota-Twin Cities,Minneapolis,MN,Midwest,Bachelor,Graduate
26068.0,13288.0,13288.0,,,,,,,,,University of Minnesota-Crookston,Crookston,MN,Midwest,Bachelor,Bachelor
59972.0,45484.0,45484.0,600.0,530.0,710.0,630.0,1161.0,21.0,29.0,,Minneapolis College of Art and Design,Minneapolis,MN,Midwest,Bachelor,Graduate
19683.0,6161.0,6161.0,,,,,,,,,Minneapolis Community and Technical College,Minneapolis,MN,Midwest,Certificate,Associate
26163.0,13450.0,13450.0,,,,,,,,,Herzing University-Minneapolis,St. Louis Park,MN,Midwest,Bachelor,Graduate
27680.0,14610.0,20130.0,590.0,590.0,675.0,675.0,1251.0,23.0,28.0,25.0,University of Minnesota-Duluth,Duluth,MN,Midwest,Bachelor,Graduate
27039.0,14526.0,16710.0,,,,,1150.0,20.0,26.0,,University of Minnesota-Morris,Morris,MN,Midwest,Bachelor,Bachelor
25197.0,10428.0,10428.0,,,,,1090.0,18.0,25.0,22.0,Minnesota State University Moorhead,Moorhead,MN,Midwest,Bachelor,Graduate
17470.0,5061.0,5061.0,,,,,,,,,North Hennepin Community College,Brooklyn Park,MN,Midwest,Associate,Associate
18694.0,6329.0,6329.0,,,,,,,,,Normandale Community College,Bloomington,MN,Midwest,Associate,Associate
44475.0,32220.0,32220.0,,,,,,,,,North Central University,Minneapolis,MN,Midwest,Bachelor,Graduate
19638.0,6289.0,6289.0,,,,,,,,,Northland Community and Technical College,Thief River Falls,MN,Midwest,Associate,Associate
51325.0,37920.0,37920.0,430.0,438.0,608.0,663.0,1173.0,20.0,28.0,,University of Northwestern-St Paul,Saint Paul,MN,Midwest,Bachelor,Graduate
39863.0,12015.0,12015.0,,,,,,,,,Northwestern Health Sciences University,Bloomington,MN,Midwest,Associate,Graduate
33958.0,19440.0,19440.0,,,,,,,,,Oak Hills Christian College,Bemidji,MN,Midwest,Bachelor,Bachelor
18479.0,4738.0,4738.0,,,,,,,,,Pine Technical & Community College,Pine City,MN,Midwest,Certificate,Associate
19639.0,6389.0,6389.0,,,,,,,,,Rochester Community and Technical College,Rochester,MN,Midwest,Associate,Associate
68453.0,55756.0,55756.0,565.0,483.0,643.0,590.0,1151.0,20.0,27.0,24.0,College of Saint Benedict,Saint Joseph,MN,Midwest,Bachelor,Graduate
14325.0,6124.0,6124.0,,,,,,,,,St Cloud Technical and Community College,Saint Cloud,MN,Midwest,Associate,Associate
21116.0,10245.0,10245.0,510.0,515.0,615.0,645.0,1092.0,17.0,25.0,21.0,Saint Cloud State University,Saint Cloud,MN,Midwest,Bachelor,Graduate
68521.0,55816.0,55816.0,503.0,438.0,635.0,593.0,1183.0,21.0,27.0,25.0,Saint Johns University,Collegeville,MN,Midwest,Bachelor,Graduate
57380.0,45080.0,45080.0,,,,,,,,,Saint Mary's University of Minnesota,Winona,MN,Midwest,Bachelor,Graduate
71843.0,59760.0,59760.0,660.0,640.0,740.0,730.0,1380.0,28.0,32.0,31.0,St Olaf College,Northfield,MN,Midwest,Bachelor,Bachelor
46598.0,31410.0,31410.0,,,,,,,,,Crown College,Saint Bonifacius,MN,Midwest,Bachelor,Graduate
55103.0,41778.0,41778.0,,,,,1120.0,19.0,25.0,25.0,The College of Saint Scholastica,Duluth,MN,Midwest,Bachelor,Graduate
66116.0,54398.0,54398.0,640.0,620.0,713.0,710.0,1296.0,25.0,30.0,25.0,University of St Thomas,Saint Paul,MN,Midwest,Bachelor,Graduate
60476.0,51454.0,51454.0,480.0,370.0,560.0,580.0,1147.0,20.0,26.0,23.0,St Catherine University,Saint Paul,MN,Midwest,Bachelor,Graduate
25221.0,11490.0,11490.0,,,,,,,,,Rasmussen University-Minnesota,St. Cloud,MN,Midwest,Certificate,Graduate
18261.0,6326.0,6326.0,,,,,,,,,Saint Paul College,Saint Paul,MN,Midwest,Certificate,Associate
