latest.cost.attendance.academic_year,latest.cost.tuition.in_state,latest.cost.tuition.out_of_state,latest.admissions.sat_scores.25th_percentile.critical_reading,latest.admissions.sat_scores.25th_percentile.math,latest.admissions.sat_scores.75th_percentile.critical_reading,latest.admissions.sat_scores.75th_percentile.math,latest.admissions.sat_scores.average.overall,latest.admissions.act_scores.25th_percentile.cumulative,latest.admissions.act_scores.75th_percentile.cumulative,latest.admissions.act_scores.midpoint.cumulative,school.name,school.degrees_awarded.predominant,school.degrees_awarded.highest
16065.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Ponce,Bachelor,Graduate
16190.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Fajardo,Bachelor,Graduate
16475.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Guayama,Associate,Graduate
16324.0,5780.0,5780.0,,,,,,,,,Inter American University of Puerto Rico-Bayamon,Bachelor,Graduate
23233.0,8451.0,8451.0,,,,,,,,,Liceo de Arte y Tecnologia,Certificate,Certificate
15821.0,12698.0,13853.0,,,,,,,,,NUC University,Certificate,Graduate
14498.0,5954.0,5954.0,393.0,398.0,510.0,513.0,909.0,,,,University of Puerto Rico-Aguadilla,Bachelor,Bachelor
17710.0,5354.0,5354.0,,,,,,,,,University of Puerto Rico-Arecibo,Bachelor,Bachelor
12501.0,6284.0,6284.0,,,,,,,,,University of Puerto Rico-Bayamon,Bachelor,Bachelor
19396.0,7986.0,7986.0,411.0,398.0,538.0,519.0,932.0,,,,University of Puerto Rico-Carolina,Bachelor,Bachelor
15909.0,5354.0,5354.0,421.0,422.0,531.0,542.0,955.0,,,,University of Puerto Rico at Cayey,Bachelor,Bachelor
19547.0,5364.0,5364.0,,,,,,,,,University of Puerto Rico-Humacao,Bachelor,Bachelor
20908.0,5354.0,5354.0,,,,,,,,,University of Puerto Rico-Utuado,Associate,Bachelor
21637.0,5274.0,5274.0,,,,,,,,,University of Puerto Rico-Mayaguez,Bachelor,Graduate
17193.0,5354.0,5354.0,,,,,,,,,University of Puerto Rico at Ponce,Bachelor,Bachelor
15118.0,5354.0,5354.0,,,,,,,,,University of Puerto Rico-Rio Piedras,Bachelor,Graduate
14113.0,7750.0,7750.0,,,,,,,,,Universidad Ana G. Mendez-Carolina Campus,Bachelor,Graduate
19728.0,6410.0,6410.0,,,,,,,,,Universidad del Sagrado Corazon,Bachelor,Graduate
14642.0,7707.0,7707.0,,,,,,,,,Universidad Central Del Caribe,Certificate,Graduate
23368.0,9870.0,9870.0,,,,,,,,,Universidad Politecnica de Puerto Rico,Bachelor,Graduate
18605.0,6550.0,6550.0,,,,,,,,,Pontifical Catholic University of Puerto Rico-Mayaguez,Bachelor,Graduate
14224.0,7750.0,7750.0,,,,,,,,,Universidad Ana G. Mendez-Gurabo Campus,Bachelor,Graduate
10445.0,5050.0,5050.0,,,,,,,,,College of Micronesia-FSM,Associate,Bachelor
9624.0,3730.0,3970.0,,,,,,,,,Palau Community College,Associate,Associate
17771.0,5957.0,16557.0,423.0,360.0,550.0,480.0,938.0,19.0,22.0,17.0,University of the Virgin Islands,Bachelor,Graduate
87833.0,65910.0,65910.0,740.0,770.0,780.0,800.0,1553.0,34.0,35.0,35.0,Stanford University,Bachelor,Graduate
24591.0,9992.0,28794.0,600.0,600.0,720.0,760.0,1364.0,27.0,34.0,30.0,Purdue University-Main Campus,Bachelor,Graduate
42167.0,17893.0,17893.0,,,,,,,,,Parker University,Bachelor,Graduate
15740.0,7050.0,14125.0,,,,,,,,,EDP University of Puerto Rico Inc-San Juan,Associate,Graduate
15133.0,8664.0,8664.0,,,,,,,,,ICPR Junior College,Certificate,Associate
39985.0,18615.0,18615.0,,,,,,,,,City College-Hollywood,Associate,Bachelor
17608.0,3104.0,10064.0,400.0,360.0,520.0,500.0,919.0,15.0,21.0,,Georgia State University-Perimeter College,Associate,Associate
21274.0,3386.0,5954.0,,,,,,,,,Georgia Piedmont Technical College,Certificate,Associate
13314.0,5460.0,6360.0,,,,,,,,,Warren County Community College,Associate,Associate
55824.0,40504.0,40504.0,680.0,610.0,750.0,710.0,1426.0,28.0,34.0,28.0,St. John's College,Bachelor,Graduate
19500.0,8600.0,8600.0,,,,,,,,,Bais Medrash Elyon,Bachelor,Bachelor
31313.0,21294.0,21294.0,,,,,1020.0,17.0,19.0,,Mid-America Christian University,Bachelor,Graduate
11946.0,3412.0,9952.0,,,,,,,,,Palo Alto College,Associate,Associate
15783.0,3390.0,5958.0,,,,,,,,,Athens Technical College,Certificate,Associate
34541.0,13295.0,13295.0,,,,,,,,,Beckfield College-Florence,Associate,Bachelor
36763.0,16990.0,16990.0,,,,,,,,,Dorsey College-Wayne,Certificate,Certificate
14708.0,5544.0,9024.0,,,,,,,,,Sussex County Community College,Associate,Associate
83124.0,66540.0,66540.0,,,,,,,,,Landmark College,Bachelor,Graduate
19682.0,6100.0,6100.0,,,,,,,,,Yeshiva Gedolah of Greater Detroit,Bachelor,Bachelor
15237.0,2014.0,6064.0,,,,,,,,,Collin County Community College District,Associate,Bachelor
13476.0,4728.0,6432.0,,,,,,,,,Owensboro Community and Technical College,Certificate,Associate
30055.0,18484.0,18484.0,,,,,,,,,ECPI University,Associate,Graduate
30808.0,13955.0,13955.0,,,,,,,,,Fortis Institute-Forty Fort,Certificate,Certificate
15483.0,13713.0,13713.0,,,,,,,,,Laurel Business Institute,Certificate,Associate
30830.0,16757.0,16757.0,,,,,,,,,Aviation Institute of Maintenance-Philadelphia,Certificate,Certificate
33929.0,16990.0,16990.0,,,,,,,,,Dorsey College-Roseville,Certificate,Certificate
13637.0,5040.0,8910.0,,,,,,,,,Southern Union State Community College,Certificate,Associate
35322.0,18145.0,18145.0,,,,,,,,,South University-Columbia,Bachelor,Graduate
17202.0,6030.0,6030.0,,,,,,,,,Lac Courte Oreilles Ojibwe University,Associate,Graduate
32164.0,14922.0,14922.0,,,,,,,,,Platt College-Los Angeles,Associate,Bachelor
13629.0,3048.0,6096.0,,,,,,,,,St Charles Community College,Associate,Associate
35325.0,12540.0,12540.0,,,,,,,,,University of Massachusetts Global,Bachelor,Graduate
24449.0,6916.0,29944.0,540.0,520.0,625.0,620.0,1150.0,21.0,26.0,26.0,New College of Florida,Bachelor,Graduate
10405.0,1474.0,3418.0,,,,,,,,,Luna Community College,Associate,Associate
19300.0,9300.0,9300.0,,,,,,,,,Yeshivah Gedolah Rabbinical College,Bachelor,Non-degree-granting
10000.0,8844.0,8844.0,,,,,,,,,Caribbean University-Ponce,Bachelor,Graduate
9936.0,8844.0,8844.0,,,,,,,,,Caribbean University-Vega Baja,Bachelor,Graduate
32794.0,19365.0,19365.0,,,,,,,,,University of Advancing Technology,Bachelor,Graduate
18375.0,2358.0,8958.0,,,,,,,,,Paradise Valley Community College,Associate,Associate
17845.0,2358.0,8958.0,,,,,,,,,Chandler-Gilbert Community College,Certificate,Associate
25161.0,7980.0,7980.0,,,,,,,,,South Florida Bible College and Theological Seminary,Associate,Graduate
33192.0,18240.0,25980.0,,,,,,,,,Pennsylvania College of Technology,Associate,Graduate
45244.0,15313.0,15313.0,498.0,498.0,678.0,593.0,1110.0,,,,Commonwealth Institute of Funeral Service,Associate,Associate
15570.0,3610.0,3610.0,,,,,,,,,Stone Child College,Associate,Bachelor
12429.0,6630.0,12460.0,,,,,,,,,Suffolk County Community College,Associate,Associate
15138.0,1168.0,9808.0,,,,,,,,,Las Positas College,Associate,Associate
17125.0,3388.0,5956.0,,,,,,,,,Ogeechee Technical College,Certificate,Associate
32998.0,16411.0,16411.0,,,,,,,,,Remington College-Mobile Campus,Certificate,Associate
26505.0,14894.0,14894.0,,,,,,,,,Southern Technical College,Certificate,Associate
21649.0,8082.0,20682.0,,,,,,,,,California State University-San Marcos,Bachelor,Graduate
21837.0,10970.0,10970.0,,,,,,,,,Interactive College of Technology-Newport,Certificate,Certificate
21770.0,10970.0,10970.0,,,,,,,,,Interactive College of Technology,Associate,Associate
12157.0,3342.0,5238.0,,,,,,,,,NorthWest Arkansas Community College,Associate,Associate
20495.0,12075.0,12075.0,,,,,,,,,Capital Area Career Center,Certificate,Certificate
27710.0,20350.0,20350.0,,,,,,,,,Nossi College of Art and Design,Bachelor,Bachelor
19660.0,3400.0,5968.0,,,,,,,,,Southeastern Technical College,Certificate,Associate
30495.0,20500.0,20500.0,,,,,,,,24.0,Worsham College of Mortuary Science,Associate,Associate
26626.0,15868.0,15868.0,,,,,,,,,Bryan University,Associate,Graduate
31288.0,15543.0,15543.0,,,,,,,,,Fortis College-Smyrna,Certificate,Associate
15989.0,12500.0,12500.0,,,,,,,,,Yeshiva Gedolah Imrei Yosef D'spinka,Bachelor,Bachelor
29267.0,15876.0,15876.0,,,,,,,,,Remington College-Cleveland Campus,Certificate,Certificate
18696.0,12900.0,12900.0,,,,,,,,,CEM College-Humacao,Associate,Bachelor
17275.0,6840.0,7480.0,,,,,,,,,College of the Marshall Islands,Associate,Bachelor
31669.0,16071.0,16071.0,,,,,,,,,Remington College-Fort Worth Campus,Certificate,Associate
31642.0,16637.0,16637.0,,,,,,,,,Centura College-Newport News,Certificate,Certificate
36328.0,16637.0,16637.0,,,,,,,,,Centura College-Norfolk,Certificate,Associate
30038.0,18100.0,18100.0,,,,,,,,,Northwest College of Art & Design,Bachelor,Bachelor
26908.0,12919.0,43155.0,,,,,,,,,University of Washington-Bothell Campus,Bachelor,Graduate
25346.0,13168.0,43404.0,,,,,,,,,University of Washington-Tacoma Campus,Bachelor,Graduate
54944.0,11000.0,11000.0,,,,,,,,,Pacific College of Health and Science,Certificate,Graduate
12043.0,3480.0,3480.0,,,,,,,,,Bay Mills Community College,Certificate,Bachelor
19659.0,6006.0,6006.0,,,,,,,,,Fond du Lac Tribal and Community College,Associate,Bachelor
10551.0,4365.0,4365.0,,,,,,,,,Northwest Indian College,Associate,Bachelor
30099.0,16548.0,16548.0,,,,,,,,,Provo College,Bachelor,Bachelor
13318.0,2766.0,14746.0,,,,,,,,,Southwest College for the Deaf,Certificate,Associate
31646.0,15688.0,15688.0,,,,,,,,,Fortis College-Richmond,Certificate,Associate
15702.0,3204.0,8340.0,,,,,,,,,Hawaii Community College,Associate,Associate
9907.0,1372.0,3268.0,,,,,,,,,Eastern New Mexico University Ruidoso Branch Community College,Certificate,Associate
70775.0,51680.0,51680.0,,,,,,,,,Beacon College,Bachelor,Bachelor
18040.0,2358.0,8958.0,,,,,,,,,Estrella Mountain Community College,Certificate,Associate
16727.0,5550.0,13110.0,,,,,,,,,Heartland Community College,Certificate,Associate
22600.0,12700.0,12700.0,,,,,,,,,Rabbi Jacob Joseph School,Bachelor,Bachelor
29552.0,15348.0,15348.0,,,,,,,,,Fortis Institute-Scranton,Associate,Associate
38913.0,21680.0,21680.0,,,,,,,,,Everglades University,Bachelor,Graduate
31285.0,12500.0,12500.0,,,,,,,,,Seminar L'moros Bais Yaakov,Certificate,Associate
26664.0,13450.0,13450.0,,,,,,,,,Herzing University-Orlando,Associate,Graduate
11523.0,9350.0,9350.0,,,,,,,,,College of Biblical Studies-Houston,Bachelor,Bachelor
18216.0,1390.0,13570.0,,,,,,,,,Copper Mountain Community College,Associate,Associate
13818.0,1164.0,9612.0,,,,,,,,,Santiago Canyon College,Certificate,Associate
37992.0,20515.0,20515.0,,,,,,,,,Southern California Institute of Technology,Certificate,Bachelor
55064.0,38728.0,38728.0,620.0,713.0,720.0,790.0,1440.0,,,26.0,Soka University of America,Bachelor,Graduate
22505.0,6920.0,6920.0,,,,,,,,,World Mission University,Bachelor,Graduate
19844.0,2907.0,9987.0,,,,,,,,,Coconino Community College,Certificate,Associate
17880.0,8640.0,8640.0,,,,,,,,,Yeshivas Novominsk,Associate,Bachelor
41283.0,22300.0,22300.0,,,,,,,,,Rabbinical College of Ohr Shimon Yisroel,Bachelor,Bachelor
8628.0,4308.0,10158.0,,,,,,,,,Carroll Community College,Associate,Associate
34369.0,17048.0,17048.0,,,,,,,,,Galen College of Nursing-Tampa Bay,Associate,Bachelor
34565.0,17048.0,17048.0,,,,,,,,,Galen College of Nursing-San Antonio,Associate,Bachelor
28080.0,7168.0,7168.0,,,,,,,,,Pacific Bible College,Bachelor,Bachelor
33447.0,17368.0,17368.0,,,,,,,,,Florida National University-Main Campus,Associate,Graduate
9561.0,4920.0,7620.0,,,,,,,,,South Texas College,Associate,Bachelor
26987.0,7779.0,20379.0,,,,,,,,,California State University-Monterey Bay,Bachelor,Graduate
32443.0,17083.0,17083.0,,,,,,,,,Remington College-Memphis Campus,Certificate,Associate
22820.0,14400.0,14400.0,,,,,,,,,Capella University,Bachelor,Graduate
16144.0,6200.0,6200.0,,,,,,,,,College of Menominee Nation,Associate,Bachelor
16717.0,4850.0,4850.0,,,,,,,,,Leech Lake Tribal College,Associate,Associate
18206.0,11394.0,11394.0,,,,,,,,,Mech-Tech College,Certificate,Associate
59356.0,15804.0,15804.0,,,,,,,,,Pacific College of Health and Science,Associate,Graduate
26786.0,7176.0,7176.0,,,,,,,,,Trine University-Regional/Non-Traditional Campuses,Bachelor,Graduate
12306.0,7110.0,13350.0,,,,,,,,,Pennsylvania Highlands Community College,Associate,Associate
36105.0,18612.0,18612.0,,,,,,,,,City College-Altamonte Springs,Associate,Associate
24592.0,11064.0,11064.0,,,,,1020.0,17.0,19.0,22.0,Southeast Missouri Hospital College of Nursing and Health Sciences,Associate,Bachelor
29881.0,11620.0,11620.0,,,,,,,,,Messenger College,Bachelor,Bachelor
45829.0,20230.0,20230.0,,,,,,,,,Veeb Nassau County School of Practical Nursing,Certificate,Certificate
20379.0,16250.0,16250.0,,,,,,,,,Northern Career Institute,Certificate,Certificate
14487.0,9095.0,9095.0,,,,,,,,,Automeca Technical College-Aguadilla,Certificate,Certificate
11600.0,4700.0,4700.0,,,,,,,,,United Technical Center,Certificate,Certificate
19463.0,9895.0,9895.0,,,,,,,,,Central California School of Continuing Education,Certificate,Certificate
28228.0,14575.0,14575.0,,,,,,,,,Jna Institute of Culinary Arts,Associate,Associate
13703.0,9095.0,9095.0,,,,,,,,,Automeca Technical College-Bayamon,Certificate,Certificate
14262.0,9095.0,9095.0,,,,,,,,,Automeca Technical College-Caguas,Certificate,Certificate
14278.0,9095.0,9095.0,,,,,,,,,Automeca Technical College-Ponce,Certificate,Certificate
33150.0,16637.0,16637.0,,,,,,,,,Centura College-Chesapeake,Certificate,Bachelor
20600.0,9200.0,9200.0,,,,,,,,,Yeshiva D'monsey Rabbinical College,Bachelor,Bachelor
11932.0,3412.0,9952.0,,,,,,,,,Northwest Vista College,Associate,Associate
24902.0,3380.0,5948.0,,,,,,,,,Oconee Fall Line Technical College,Certificate,Associate
15075.0,4156.0,7036.0,,,,,,,,,York County Community College,Associate,Associate
16071.0,3312.0,4776.0,,,,,,,,,Arkansas State University-Mountain Home,Certificate,Associate
18608.0,5940.0,10260.0,,,,,,,,,Columbia Gorge Community College,Associate,Associate
13267.0,4896.0,5616.0,,,,,,,,,Tillamook Bay Community College,Associate,Associate
38153.0,26091.0,26091.0,,,,,,,,,Arizona College of Nursing-Tempe,Bachelor,Bachelor
63838.0,37450.0,37450.0,,,,,,,,,New York Conservatory for Dramatic Arts,Associate,Associate
26182.0,18383.0,18383.0,,,,,,,,,Eastern International College-Jersey City,Bachelor,Bachelor
14650.0,5544.0,5544.0,,,,,,,,,Oregon Coast Community College,Associate,Associate
30213.0,16052.0,16052.0,,,,,,,,,Mildred Elley-Pittsfield Campus,Certificate,Certificate
24878.0,12097.0,12097.0,520.0,520.0,630.0,610.0,1148.0,18.0,28.0,,Embry-Riddle Aeronautical University-Worldwide,Bachelor,Graduate
28427.0,16757.0,16757.0,,,,,,,,,Aviation Institute of Maintenance-Norfolk,Certificate,Certificate
66800.0,19400.0,19400.0,,,,,,,,,Miami Ad School,Certificate,Certificate
37884.0,24480.0,24480.0,,,,,,,,,Southeastern College-West Palm Beach,Associate,Bachelor
15644.0,4965.0,8025.0,,,,,,,,,Klamath Community College,Certificate,Associate
19353.0,7608.0,7608.0,,,,,,,,,Urban College of Boston,Associate,Associate
12341.0,6750.0,12747.0,,,,,,,,,San Juan Bautista School of Medicine,Bachelor,Graduate
38884.0,14085.0,14085.0,,,,,,,,,Cayuga Onondaga BOCES-Practical Nursing Program,Certificate,Certificate
8846.0,7796.0,7796.0,,,,,,,,,Colegio de Cinematografia Artes y Television,Associate,Associate
35713.0,16190.0,16190.0,,,,,,,,,UPMC Mercy School of Nursing,Certificate,Certificate
27895.0,14922.0,14922.0,,,,,,,,,Platt College-Ontario,Associate,Bachelor
16728.0,8658.0,8658.0,,,,,,,,,Western Governors University,Bachelor,Graduate
46233.0,37667.0,37667.0,,,,,,,,,California Aeronautical University,Bachelor,Graduate
28414.0,13450.0,13450.0,,,,,,,,,Herzing University-New Orleans,Associate,Graduate
20807.0,6118.0,25162.0,530.0,510.0,610.0,590.0,1114.0,20.0,25.0,22.0,Florida Gulf Coast University,Bachelor,Graduate
12581.0,5400.0,5400.0,,,,,,,,,Little Priest Tribal College,Associate,Associate
19044.0,4210.0,4210.0,,,,,,,,,South Louisiana Community College,Certificate,Associate
35500.0,16750.0,16750.0,,,,,,,,,Myotherapy Institute,Certificate,Certificate
14377.0,5260.0,5260.0,,,,,,,,,Ilisagvik College,Certificate,Bachelor
15781.0,4432.0,11010.0,,,,,,,,,Community College of Baltimore County,Associate,Associate
20963.0,5490.0,5490.0,,,,,,,,,White Earth Tribal and Community College,Associate,Associate
11572.0,7630.0,7630.0,,,,,,,,,Dewey University-Carolina,Associate,Bachelor
25800.0,11500.0,11500.0,,,,,,,,,Yeshiva College of the Nations Capital,Bachelor,Bachelor
16783.0,4079.0,4079.0,,,,,,,,,River Parishes Community College,Certificate,Associate
12575.0,9100.0,9100.0,,,,,,,,,Century College,Certificate,Certificate
27385.0,19450.0,19450.0,,,,,,,,,FINE Mortuary College,Associate,Associate
29112.0,13800.0,13800.0,,,,,,,,,International Baptist College and Seminary,Bachelor,Graduate
22933.0,18140.0,40808.0,480.0,430.0,600.0,600.0,1060.0,,,23.0,University of Connecticut-Waterbury Campus,Bachelor,Graduate
23337.0,18140.0,40808.0,490.0,470.0,610.0,580.0,1090.0,,,25.0,University of Connecticut-Avery Point,Bachelor,Graduate
30122.0,18150.0,40818.0,470.0,460.0,630.0,630.0,1094.0,25.0,32.0,25.0,University of Connecticut-Stamford,Bachelor,Graduate
16522.0,4321.0,4321.0,,,,,,,,,Baton Rouge Community College,Certificate,Associate
38739.0,18840.0,18840.0,,,,,,,,,Professional Golfers Career College,Associate,Associate
23743.0,13527.0,13527.0,,,,,,,,,American InterContinental University-Atlanta,Bachelor,Graduate
17258.0,4722.0,4722.0,,,,,,,,,Eastern West Virginia Community and Technical College,Associate,Associate
33420.0,16757.0,16757.0,,,,,,,,,Aviation Institute of Maintenance-Indianapolis,Associate,Associate
21077.0,5157.0,11296.0,,,,,,,,,Cascadia College,Associate,Bachelor
37647.0,21870.0,21870.0,,,,,,,,,MDT College of Health Sciences,Certificate,Certificate
18075.0,12480.0,12480.0,,,,,,,,,The King's University,Bachelor,Graduate
33133.0,16467.0,16467.0,,,,,,,,,Fortis College-Baton Rouge,Certificate,Associate
30435.0,14946.0,14946.0,,,,,,,,,Fortis College-Orange Park,Certificate,Associate
13032.0,7203.0,7516.0,,,,,,,,,Pacific Islands University,Bachelor,Bachelor
17760.0,10088.0,10088.0,,,,,,,,,Rosedale Bible College,Associate,Associate
32167.0,16657.0,16657.0,,,,,,,,,Aviation Institute of Maintenance-Atlanta,Certificate,Associate
29692.0,15837.0,15837.0,,,,,,,,,Remington College-Baton Rouge Campus,Certificate,Associate
15060.0,3312.0,4752.0,,,,,,,,,Arkansas State University-Newport,Certificate,Associate
15539.0,8954.0,8954.0,,,,,,,,,Atenas University,Associate,Graduate
20170.0,10970.0,10970.0,,,,,,,,,Interactive College of Technology,Certificate,Associate
38047.0,25900.0,25900.0,,,,,,,,,Pillar College,Bachelor,Graduate
29798.0,13566.0,37356.0,605.0,538.0,670.0,648.0,1255.0,,,25.0,Oregon State University-Cascades Campus,Bachelor,Graduate
19424.0,2730.0,2730.0,,,,,,,,,Saginaw Chippewa Tribal College,Associate,Associate
39461.0,19040.0,19040.0,,,,,,,,,Smith Chason College,Associate,Bachelor
28916.0,19025.0,19025.0,,,,,,,,,Texas County Technical College,Certificate,Associate
31898.0,16757.0,16757.0,,,,,,,,,Aviation Institute of Maintenance-Kansas City,Certificate,Certificate
22780.0,13000.0,13000.0,,,,,,,,,Yeshiva Shaarei Torah of Rockland,Associate,Bachelor
42272.0,22947.0,22947.0,,,,,,,,,American Institute of Alternative Medicine,Certificate,Graduate
12652.0,4560.0,4560.0,,,,,,,,,Universidad Pentecostal Mizpa,Bachelor,Graduate
11284.0,8700.0,8700.0,,,,,,,,,Caribbean Forensic and Technical College,Certificate,Certificate
19245.0,2844.0,12924.0,,,,,,,,,Lamar Institute of Technology,Associate,Associate
31817.0,16757.0,16757.0,,,,,,,,,Aviation Institute of Maintenance-Dallas,Certificate,Certificate
23718.0,6765.0,21833.0,,,,,,,,,Nevada State University,Bachelor,Graduate
23561.0,7159.0,19759.0,,,,,,,,,California State University-Channel Islands,Bachelor,Graduate
86474.0,66398.0,66398.0,723.0,770.0,768.0,790.0,1520.0,,,35.0,Franklin W Olin College of Engineering,Bachelor,Bachelor
47879.0,32933.0,32933.0,,,,,,,,,Saint Joseph's University - Lancaster,Associate,Graduate
25936.0,14798.0,14798.0,,,,,,,,,West Virginia Junior College-Bridgeport,Associate,Associate
23501.0,11210.0,11210.0,,,,,,,,,Interactive College of Technology-Gainesville,Certificate,Associate
23944.0,9660.0,9660.0,,,,,,,,,Alaska Christian College,Associate,Associate
15318.0,8520.0,8520.0,,,,,,,,,University of Arkansas Grantham,Bachelor,Graduate
8282.0,932.0,932.0,,,,,,,,,Tohono O'odham Community College,Associate,Associate
31368.0,8850.0,8850.0,,,,,,,,,Faith International University,Bachelor,Graduate
39014.0,25080.0,25080.0,,,,,,,,,Southeastern College-Charleston,Certificate,Associate
55938.0,36854.0,36854.0,,,,,,,,,West Coast University-Los Angeles,Bachelor,Bachelor
31868.0,18628.0,18628.0,,,,,,,,,Triangle Tech Inc-Sunbury,Associate,Associate
55588.0,38950.0,38950.0,590.0,560.0,700.0,700.0,1297.0,27.0,29.0,28.0,DigiPen Institute of Technology,Bachelor,Graduate
14707.0,5762.0,13660.0,,,,,,,,,Pierpont Community and Technical College,Associate,Associate
11993.0,8180.0,8180.0,,,,,,,,,Dewey University-Hato Rey,Bachelor,Graduate
29923.0,13040.0,13040.0,,,,,,,,,American College of Healthcare Sciences,Certificate,Graduate
21968.0,10970.0,10970.0,,,,,,,,,Interactive College of Technology,Associate,Associate
25158.0,13920.0,13920.0,,,,,,,,,Strayer University-Tennessee,Bachelor,Graduate
12185.0,8695.0,8695.0,,,,,,,,,Bayamon Community College,Certificate,Certificate
13901.0,1288.0,12616.0,,,,,,,,,Folsom Lake College,Associate,Associate
13755.0,9180.0,9180.0,,,,,,,,,Baptist University of the Americas,Bachelor,Graduate
20540.0,10480.0,10480.0,,,,,,,,,Beis Medrash Heichal Dovid,Bachelor,Bachelor
32893.0,18827.0,18827.0,,,,,,,,,Culinary Institute Inc,Associate,Associate
23183.0,15462.0,15462.0,,,,,,,,,Escuela Hotelera de San Juan,Certificate,Certificate
